id,name,height,weight,base_experience,type1,type2,image_url,image_url_shiny
685,slurpuff,8,50,168,fairy,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/685.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/685.png
686,inkay,4,35,58,psychic,dark,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/686.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/686.png
687,malamar,15,470,169,psychic,dark,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/687.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/687.png
688,binacle,5,310,61,water,rock,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/688.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/688.png
689,barbaracle,13,960,175,water,rock,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/689.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/689.png
690,skrelp,5,73,64,water,poison,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/690.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/690.png
691,dragalge,18,815,173,dragon,poison,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/691.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/691.png
692,clauncher,5,83,66,water,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/692.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/692.png
693,clawitzer,13,353,100,water,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/693.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/693.png
694,helioptile,5,60,58,normal,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/694.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/694.png
695,heliolisk,10,210,168,normal,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/695.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/695.png
696,tyrunt,8,260,72,dragon,rock,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/696.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/696.png
697,tyrantrum,25,2700,182,dragon,rock,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/697.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/697.png
698,amaura,13,252,72,ice,rock,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/698.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/698.png
699,aurorus,27,2250,104,ice,rock,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/699.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/699.png
700,sylveon,10,235,184,fairy,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/700.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/700.png
701,hawlucha,8,215,175,flying,fighting,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/701.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/701.png
702,dedenne,2,22,151,fairy,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/702.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/702.png
703,carbink,3,57,100,fairy,rock,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/703.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/703.png
704,goomy,3,28,60,dragon,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/704.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/704.png
705,sliggoo,8,175,158,dragon,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/705.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/705.png
706,goodra,20,1505,270,dragon,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/706.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/706.png
707,klefki,2,30,165,fairy,steel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/707.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/707.png
708,phantump,4,70,62,grass,ghost,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/708.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/708.png
709,trevenant,15,710,166,grass,ghost,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/709.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/709.png
710,pumpkaboo-average,4,50,67,grass,ghost,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/710.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/710.png
711,gourgeist-average,9,125,173,grass,ghost,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/711.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/711.png
712,bergmite,10,995,61,ice,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/712.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/712.png
713,avalugg,20,5050,180,ice,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/713.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/713.png
714,noibat,5,80,49,dragon,flying,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/714.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/714.png
715,noivern,15,850,187,dragon,flying,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/715.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/715.png
716,xerneas,30,2150,306,fairy,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/716.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/716.png
717,yveltal,58,2030,306,flying,dark,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/717.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/717.png
718,zygarde,50,3050,270,ground,dragon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/718.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/718.png
719,diancie,7,88,270,fairy,rock,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/719.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/719.png
720,hoopa,5,90,270,ghost,psychic,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/720.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/720.png
721,volcanion,17,1950,270,water,fire,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/721.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/721.png
722,rowlet,3,15,64,flying,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/722.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/722.png
723,dartrix,7,160,147,flying,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/723.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/723.png
724,decidueye,16,366,239,ghost,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/724.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/724.png
725,litten,4,43,64,fire,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/725.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/725.png
726,torracat,7,250,147,fire,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/726.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/726.png
727,incineroar,18,830,239,dark,fire,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/727.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/727.png
728,popplio,4,75,64,water,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/728.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/728.png
729,brionne,6,175,147,water,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/729.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/729.png
730,primarina,18,440,239,fairy,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/730.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/730.png
731,pikipek,3,12,53,flying,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/731.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/731.png
732,trumbeak,6,148,124,flying,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/732.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/732.png
733,toucannon,11,260,218,flying,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/733.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/733.png
734,yungoos,4,60,51,normal,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/734.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/734.png
735,gumshoos,7,142,146,normal,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/735.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/735.png
736,grubbin,4,44,60,bug,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/736.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/736.png
737,charjabug,5,105,140,electric,bug,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/737.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/737.png
738,vikavolt,15,450,225,electric,bug,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/738.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/738.png
739,crabrawler,6,70,68,fighting,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/739.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/739.png
740,crabominable,17,1800,167,ice,fighting,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/740.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/740.png
741,oricorio-baile,6,34,167,flying,fire,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/741.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/741.png
742,cutiefly,1,2,61,fairy,bug,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/742.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/742.png
743,ribombee,2,5,162,fairy,bug,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/743.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/743.png
744,rockruff,5,92,56,rock,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/744.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/744.png
745,lycanroc-midday,8,250,170,rock,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/745.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/745.png
746,wishiwashi-solo,2,3,61,water,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/746.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/746.png
747,mareanie,4,80,61,water,poison,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/747.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/747.png
748,toxapex,7,145,173,water,poison,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/748.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/748.png
749,mudbray,10,1100,77,ground,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/749.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/749.png
750,mudsdale,25,9200,175,ground,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/750.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/750.png
751,dewpider,3,40,54,bug,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/751.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/751.png
752,araquanid,18,820,159,bug,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/752.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/752.png
753,fomantis,3,15,50,grass,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/753.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/753.png
754,lurantis,9,185,168,grass,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/754.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/754.png
755,morelull,2,15,57,fairy,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/755.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/755.png
756,shiinotic,10,115,142,fairy,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/756.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/756.png
757,salandit,6,48,64,fire,poison,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/757.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/757.png
758,salazzle,12,222,168,fire,poison,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/758.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/758.png
759,stufful,5,68,68,fighting,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/759.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/759.png
760,bewear,21,1350,175,fighting,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/760.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/760.png
761,bounsweet,3,32,42,grass,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/761.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/761.png
762,steenee,7,82,102,grass,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/762.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/762.png
763,tsareena,12,214,230,grass,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/763.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/763.png
764,comfey,1,3,170,fairy,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/764.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/764.png
765,oranguru,15,760,172,psychic,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/765.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/765.png
766,passimian,20,828,172,fighting,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/766.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/766.png
767,wimpod,5,120,46,water,bug,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/767.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/767.png
768,golisopod,20,1080,186,water,bug,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/768.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/768.png
769,sandygast,5,700,64,ground,ghost,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/769.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/769.png
770,palossand,13,2500,168,ground,ghost,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/770.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/770.png
771,pyukumuku,3,12,144,water,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/771.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/771.png
772,type-null,19,1205,107,normal,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/772.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/772.png
773,silvally,23,1005,114,normal,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/773.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/773.png
774,minior-red-meteor,3,400,154,flying,rock,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/774.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/774.png
775,komala,4,199,168,normal,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/775.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/775.png
776,turtonator,20,2120,170,dragon,fire,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/776.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/776.png
777,togedemaru,3,33,152,steel,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/777.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/777.png
778,mimikyu-disguised,2,7,167,fairy,ghost,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/778.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/778.png
779,bruxish,9,190,166,psychic,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/779.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/779.png
780,drampa,30,1850,170,dragon,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/780.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/780.png
781,dhelmise,39,2100,181,grass,ghost,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/781.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/781.png
782,jangmo-o,6,297,60,dragon,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/782.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/782.png
783,hakamo-o,12,470,147,fighting,dragon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/783.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/783.png
784,kommo-o,16,782,270,fighting,dragon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/784.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/784.png
785,tapu-koko,18,205,114,fairy,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/785.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/785.png
786,tapu-lele,12,186,114,fairy,psychic,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/786.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/786.png
787,tapu-bulu,19,455,114,fairy,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/787.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/787.png
788,tapu-fini,13,212,114,fairy,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/788.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/788.png
789,cosmog,2,1,40,psychic,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/789.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/789.png
790,cosmoem,1,9999,80,psychic,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/790.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/790.png
791,solgaleo,34,2300,136,steel,psychic,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/791.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/791.png
792,lunala,40,1200,136,ghost,psychic,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/792.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/792.png
793,nihilego,12,555,114,poison,rock,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/793.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/793.png
794,buzzwole,24,3336,114,fighting,bug,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/794.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/794.png
795,pheromosa,18,250,114,fighting,bug,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/795.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/795.png
796,xurkitree,38,1000,114,electric,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/796.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/796.png
797,celesteela,92,9999,114,flying,steel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/797.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/797.png
798,kartana,3,1,114,steel,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/798.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/798.png
799,guzzlord,55,8880,114,dragon,dark,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/799.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/799.png
800,necrozma,24,2300,120,psychic,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/800.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/800.png
801,magearna,10,805,120,fairy,steel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/801.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/801.png
802,marshadow,7,222,120,ghost,fighting,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/802.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/802.png
10001,deoxys-attack,17,608,270,psychic,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10001.png,
10002,deoxys-defense,17,608,270,psychic,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10002.png,
10003,deoxys-speed,17,608,270,psychic,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10003.png,
10004,wormadam-sandy,5,65,148,ground,bug,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10004.png,
10005,wormadam-trash,5,65,148,steel,bug,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10005.png,
10006,shaymin-sky,4,52,270,flying,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10006.png,
10007,giratina-origin,69,6500,306,dragon,ghost,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10007.png,
10008,rotom-heat,3,3,182,fire,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10008.png,
10009,rotom-wash,3,3,182,water,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10009.png,
10010,rotom-frost,3,3,182,ice,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10010.png,
10011,rotom-fan,3,3,182,flying,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10011.png,
10012,rotom-mow,3,3,182,grass,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10012.png,
10013,castform-sunny,3,8,147,fire,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10013.png,
10014,castform-rainy,3,8,147,water,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10014.png,
10015,castform-snowy,3,8,147,ice,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10015.png,
10016,basculin-blue-striped,10,180,161,water,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10016.png,
10017,darmanitan-zen,13,929,189,psychic,fire,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10017.png,
10018,meloetta-pirouette,6,65,270,fighting,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10018.png,
10019,tornadus-therian,14,630,261,flying,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10019.png,
10020,thundurus-therian,30,610,261,flying,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10020.png,
10021,landorus-therian,13,680,270,flying,ground,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10021.png,
10022,kyurem-black,33,3250,315,ice,dragon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10022.png,
10023,kyurem-white,36,3250,315,ice,dragon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10023.png,
10024,keldeo-resolute,14,485,261,fighting,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10024.png,
10025,meowstic-female,6,85,163,psychic,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10025.png,
10026,aegislash-blade,17,530,234,ghost,steel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10026.png,
10027,pumpkaboo-small,3,35,67,grass,ghost,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10027.png,
